3.310, overflow, overflow, overflow,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.075, 0.081, 0.075,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.051, 0.053, 0.043,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.039, 0.041, 0.047,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.034, 0.039, 0.033,     -,     -,     -,     -,     -,     -,     -,     -

0.029, 0.869, 1.042, 0.964,     -,     -,     -,     -,     -,     -,     -,     -
0.030, 0.490, 0.560, 0.245,     -,     -,     -,     -,     -,     -,     -,     -
0.036, 0.252, 0.282, 0.533,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.132, 0.147, 0.129,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.075, 0.081, 0.075,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.051, 0.053, 0.042,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.040, 0.041, 0.048,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.034, 0.039, 0.033,     -,     -,     -,     -,     -,     -,     -,     -

0.028, 0.883, 1.059, 0.979,     -,     -,     -,     -,     -,     -,     -,     -
0.030, 0.497, 0.569, 0.249,     -,     -,     -,     -,     -,     -,     -,     -
0.036, 0.256, 0.286, 0.541,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.134, 0.149, 0.131,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.076, 0.082, 0.076,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.052, 0.054, 0.043,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.040, 0.041, 0.047,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.034, 0.039, 0.033,     -,     -,     -,     -,     -,     -,     -,     -

0.028, 0.895, 1.077, 0.994,     -,     -,     -,     -,     -,     -,     -,     -
0.030, 0.503, 0.577, 0.252,     -,     -,     -,     -,     -,     -,     -,     -
0.036, 0.258, 0.289, 0.549,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.135, 0.151, 0.132,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.076, 0.082, 0.076,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.052, 0.053, 0.043,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.038, 0.041, 0.047,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.034, 0.039, 0.033,     -,     -,     -,     -,     -,     -,     -,     -

0.028, 0.907, 1.091, 1.008,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.509, 0.583, 0.254,     -,     -,     -,     -,     -,     -,     -,     -
0.036, 0.260, 0.292, 0.555,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.135, 0.152, 0.132,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.076, 0.082, 0.076,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.051, 0.053, 0.042,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.038, 0.040, 0.046,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.033, 0.038, 0.032,     -,     -,     -,     -,     -,     -,     -,     -

0.028, 0.919, 1.104, 1.021,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.515, 0.590, 0.257,     -,     -,     -,     -,     -,     -,     -,     -
0.036, 0.263, 0.296, 0.563,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.137, 0.153, 0.134,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.077, 0.083, 0.076,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.052, 0.054, 0.042,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.038, 0.041, 0.046,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.034, 0.039, 0.033,     -,     -,     -,     -,     -,     -,     -,     -

0.028, 0.929, 1.117, 1.032,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.520, 0.597, 0.259,     -,     -,     -,     -,     -,     -,     -,     -
0.036, 0.266, 0.298, 0.569,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.138, 0.154, 0.134,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.077, 0.083, 0.077,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.051, 0.053, 0.042,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.038, 0.040, 0.046,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.033, 0.038, 0.032,     -,     -,     -,     -,     -,     -,     -,     -

0.027, 0.938, 1.130, 1.043,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.525, 0.603, 0.261,     -,     -,     -,     -,     -,     -,     -,     -
0.035, 0.269, 0.300, 0.574,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.138, 0.155, 0.135,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.077, 0.084, 0.077,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.051, 0.053, 0.042,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.038, 0.040, 0.046,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.033, 0.038, 0.033,     -,     -,     -,     -,     -,     -,     -,     -

0.027, 0.948, 1.141, 1.055,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.530, 0.607, 0.263,     -,     -,     -,     -,     -,     -,     -,     -
0.036, 0.271, 0.304, 0.579,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.140, 0.157, 0.137,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.078, 0.084, 0.077,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.052, 0.054, 0.042,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.038, 0.041, 0.047,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.034, 0.039, 0.033,     -,     -,     -,     -,     -,     -,     -,     -

0.028, 0.955, 1.149, 1.063,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.533, 0.611, 0.264,     -,     -,     -,     -,     -,     -,     -,     -
0.036, 0.272, 0.304, 0.583,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.140, 0.158, 0.137,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.078, 0.085, 0.077,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.052, 0.054, 0.042,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.038, 0.040, 0.046,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.033, 0.038, 0.033,     -,     -,     -,     -,     -,     -,     -,     -

0.027, 0.959, 1.155, 1.069,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.535, 0.614, 0.266,     -,     -,     -,     -,     -,     -,     -,     -
0.035, 0.274, 0.306, 0.586,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.141, 0.158, 0.137,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.078, 0.085, 0.077,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.052, 0.054, 0.042,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.038, 0.041, 0.046,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.033, 0.038, 0.033,     -,     -,     -,     -,     -,     -,     -,     -

0.027, 0.961, 1.160, 1.073,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.537, 0.616, 0.267,     -,     -,     -,     -,     -,     -,     -,     -
0.035, 0.274, 0.306, 0.588,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.141, 0.158, 0.137,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.078, 0.085, 0.077,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.051, 0.053, 0.042,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.038, 0.040, 0.046,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.033, 0.038, 0.033,     -,     -,     -,     -,     -,     -,     -,     -

0.027, 0.963, 1.165, 1.075,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.537, 0.617, 0.267,     -,     -,     -,     -,     -,     -,     -,     -
0.035, 0.274, 0.307, 0.589,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.141, 0.158, 0.138,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.078, 0.084, 0.077,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.051, 0.053, 0.042,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.038, 0.040, 0.046,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.033, 0.038, 0.033,     -,     -,     -,     -,     -,     -,     -,     -

0.027, 0.963, 1.165, 1.075,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.536, 0.617, 0.266,     -,     -,     -,     -,     -,     -,     -,     -
0.035, 0.274, 0.307, 0.588,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.140, 0.158, 0.137,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.077, 0.084, 0.077,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.051, 0.053, 0.042,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.038, 0.040, 0.046,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.033, 0.038, 0.032,     -,     -,     -,     -,     -,     -,     -,     -

0.027, 0.960, 1.160, 1.072,     -,     -,     -,     -,     -,     -,     -,     -
0.029, 0.535, 0.614, 0.265,     -,     -,     -,     -,     -,     -,     -,     -
0.035, 0.272, 0.305, 0.586,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.139, 0.157, 0.136,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.077, 0.084, 0.077,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.051, 0.053, 0.042,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.038, 0.040, 0.046,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.033, 0.038, 0.032,     -,     -,     -,     -,     -,     -,     -,     -

0.026, 0.952, 1.155, 1.065,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.529, 0.608, 0.262,     -,     -,     -,     -,     -,     -,     -,     -
0.034, 0.268, 0.302, 0.581,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.137, 0.154, 0.134,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.076, 0.082, 0.075,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.050, 0.052, 0.041,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.036, 0.039, 0.045,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.032, 0.036, 0.030,     -,     -,     -,     -,     -,     -,     -,     -

0.026, 0.944, 1.146, 1.058,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.524, 0.602, 0.259,     -,     -,     -,     -,     -,     -,     -,     -
0.033, 0.265, 0.299, 0.575,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.135, 0.152, 0.132,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.074, 0.081, 0.073,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.049, 0.052, 0.039,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.035, 0.038, 0.044,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.031, 0.036, 0.029,     -,     -,     -,     -,     -,     -,     -,     -

0.026, 0.937, 1.136, 1.049,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.520, 0.597, 0.256,     -,     -,     -,     -,     -,     -,     -,     -
0.033, 0.263, 0.296, 0.570,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.134, 0.151, 0.131,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.074, 0.080, 0.073,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.049, 0.051, 0.039,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.035, 0.038, 0.043,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.031, 0.035, 0.029,     -,     -,     -,     -,     -,     -,     -,     -

0.026, 0.926, 1.125, 1.040,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.514, 0.590, 0.254,     -,     -,     -,     -,     -,     -,     -,     -
0.033, 0.260, 0.293, 0.564,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.133, 0.149, 0.130,     -,     -,     -,     -,     -,     -,     -,     -
0.024, 0.073, 0.079, 0.072,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.048, 0.051, 0.039,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.035, 0.037, 0.043,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.030, 0.035, 0.029,     -,     -,     -,     -,     -,     -,     -,     -

0.026, 0.914, 1.111, 1.026,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.508, 0.583, 0.251,     -,     -,     -,     -,     -,     -,     -,     -
0.034, 0.258, 0.289, 0.557,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.132, 0.148, 0.129,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.073, 0.079, 0.072,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.048, 0.051, 0.039,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.035, 0.038, 0.043,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.031, 0.036, 0.029,     -,     -,     -,     -,     -,     -,     -,     -

0.026, 0.900, 1.095, 1.011,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.499, 0.574, 0.247,     -,     -,     -,     -,     -,     -,     -,     -
0.034, 0.253, 0.285, 0.549,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.130, 0.146, 0.127,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.072, 0.078, 0.071,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.048, 0.050, 0.039,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.035, 0.038, 0.043,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.031, 0.036, 0.030,     -,     -,     -,     -,     -,     -,     -,     -

0.026, 0.882, 1.073, 0.991,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.489, 0.562, 0.242,     -,     -,     -,     -,     -,     -,     -,     -
0.033, 0.248, 0.279, 0.538,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.128, 0.143, 0.124,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.071, 0.077, 0.070,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.047, 0.049, 0.038,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.035, 0.037, 0.042,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.031, 0.035, 0.030,     -,     -,     -,     -,     -,     -,     -,     -

0.026, 0.862, 1.052, 0.970,     -,     -,     -,     -,     -,     -,     -,     -
0.027, 0.479, 0.550, 0.237,     -,     -,     -,     -,     -,     -,     -,     -
0.034, 0.244, 0.274, 0.527,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.126, 0.141, 0.123,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.070, 0.076, 0.069,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.046, 0.049, 0.038,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.035, 0.037, 0.042,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.030, 0.035, 0.030,     -,     -,     -,     -,     -,     -,     -,     -

0.026, 0.842, 1.029, 0.949,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.468, 0.538, 0.232,     -,     -,     -,     -,     -,     -,     -,     -
0.034, 0.239, 0.268, 0.515,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.123, 0.138, 0.121,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.069, 0.075, 0.069,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.047, 0.048, 0.038,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.035, 0.036, 0.042,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.031, 0.036, 0.030,     -,     -,     -,     -,     -,     -,     -,     -

0.026, 0.822, 1.002, 0.925,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.456, 0.525, 0.227,     -,     -,     -,     -,     -,     -,     -,     -
0.033, 0.233, 0.261, 0.502,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.121, 0.135, 0.118,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.068, 0.073, 0.067,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.046, 0.048, 0.037,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.035, 0.036, 0.041,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.031, 0.035, 0.030,     -,     -,     -,     -,     -,     -,     -,     -

0.026, 0.798, 0.975, 0.900,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.444, 0.510, 0.221,     -,     -,     -,     -,     -,     -,     -,     -
0.034, 0.227, 0.255, 0.488,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.118, 0.132, 0.115,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.067, 0.072, 0.066,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.045, 0.047, 0.037,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.035, 0.036, 0.041,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.031, 0.035, 0.030,     -,     -,     -,     -,     -,     -,     -,     -

0.026, 0.774, 0.947, 0.874,     -,     -,     -,     -,     -,     -,     -,     -
0.028, 0.430, 0.495, 0.214,     -,     -,     -,     -,     -,     -,     -,     -
0.034, 0.220, 0.246, 0.473,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.115, 0.129, 0.112,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.065, 0.070, 0.065,     -,     -,     -,     -,     -,     -,     -,     -
0.026, 0.045, 0.046, 0.036,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.035, 0.036, 0.041,     -,     -,     -,     -,     -,     -,     -,     -
0.025, 0.031, 0.035, 0.030,     -,     -,     -,     -,     -,     -,     -,     -
