overflow, overflow, overflow, overflow,     -,     -,     -,     -,     -,     -,     -,     -
0.470, 0.441, 0.465, 0.584,     -,     -,     -,     -,     -,     -,     -,     -
0.477, 0.464, 0.490, 0.519,     -,     -,     -,     -,     -,     -,     -,     -

1.291, 1.101, 1.161, 1.194,     -,     -,     -,     -,     -,     -,     -,     -
0.845, 0.772, 0.827, 0.617,     -,     -,     -,     -,     -,     -,     -,     -
0.640, 0.576, 0.624, 0.864,     -,     -,     -,     -,     -,     -,     -,     -
0.532, 0.468, 0.499, 0.517,     -,     -,     -,     -,     -,     -,     -,     -
0.474, 0.408, 0.437, 0.477,     -,     -,     -,     -,     -,     -,     -,     -
0.436, 0.407, 0.421, 0.356,     -,     -,     -,     -,     -,     -,     -,     -
0.415, 0.391, 0.412, 0.515,     -,     -,     -,     -,     -,     -,     -,     -
0.420, 0.409, 0.433, 0.460,     -,     -,     -,     -,     -,     -,     -,     -

1.162, 0.994, 1.049, 1.077,     -,     -,     -,     -,     -,     -,     -,     -
0.759, 0.694, 0.745, 0.555,     -,     -,     -,     -,     -,     -,     -,     -
0.574, 0.516, 0.563, 0.777,     -,     -,     -,     -,     -,     -,     -,     -
0.475, 0.420, 0.446, 0.465,     -,     -,     -,     -,     -,     -,     -,     -
0.423, 0.366, 0.392, 0.428,     -,     -,     -,     -,     -,     -,     -,     -
0.389, 0.364, 0.377, 0.322,     -,     -,     -,     -,     -,     -,     -,     -
0.370, 0.349, 0.369, 0.460,     -,     -,     -,     -,     -,     -,     -,     -
0.373, 0.365, 0.388, 0.412,     -,     -,     -,     -,     -,     -,     -,     -

1.075, 0.915, 0.969, 0.998,     -,     -,     -,     -,     -,     -,     -,     -
0.701, 0.639, 0.687, 0.511,     -,     -,     -,     -,     -,     -,     -,     -
0.529, 0.474, 0.519, 0.717,     -,     -,     -,     -,     -,     -,     -,     -
0.437, 0.386, 0.411, 0.428,     -,     -,     -,     -,     -,     -,     -,     -
0.387, 0.336, 0.360, 0.395,     -,     -,     -,     -,     -,     -,     -,     -
0.355, 0.334, 0.346, 0.299,     -,     -,     -,     -,     -,     -,     -,     -
0.338, 0.320, 0.338, 0.421,     -,     -,     -,     -,     -,     -,     -,     -
0.341, 0.334, 0.357, 0.379,     -,     -,     -,     -,     -,     -,     -,     -

0.994, 0.840, 0.893, 0.916,     -,     -,     -,     -,     -,     -,     -,     -
0.645, 0.585, 0.631, 0.467,     -,     -,     -,     -,     -,     -,     -,     -
0.486, 0.433, 0.478, 0.659,     -,     -,     -,     -,     -,     -,     -,     -
0.399, 0.352, 0.376, 0.391,     -,     -,     -,     -,     -,     -,     -,     -
0.353, 0.306, 0.329, 0.361,     -,     -,     -,     -,     -,     -,     -,     -
0.323, 0.304, 0.316, 0.277,     -,     -,     -,     -,     -,     -,     -,     -
0.307, 0.291, 0.309, 0.382,     -,     -,     -,     -,     -,     -,     -,     -
0.309, 0.303, 0.326, 0.347,     -,     -,     -,     -,     -,     -,     -,     -

0.930, 0.777, 0.830, 0.852,     -,     -,     -,     -,     -,     -,     -,     -
0.600, 0.540, 0.584, 0.433,     -,     -,     -,     -,     -,     -,     -,     -
0.449, 0.398, 0.442, 0.611,     -,     -,     -,     -,     -,     -,     -,     -
0.367, 0.324, 0.347, 0.362,     -,     -,     -,     -,     -,     -,     -,     -
0.323, 0.281, 0.302, 0.333,     -,     -,     -,     -,     -,     -,     -,     -
0.295, 0.279, 0.291, 0.258,     -,     -,     -,     -,     -,     -,     -,     -
0.280, 0.267, 0.283, 0.350,     -,     -,     -,     -,     -,     -,     -,     -
0.282, 0.278, 0.299, 0.319,     -,     -,     -,     -,     -,     -,     -,     -

0.882, 0.730, 0.782, 0.801,     -,     -,     -,     -,     -,     -,     -,     -
0.567, 0.506, 0.548, 0.407,     -,     -,     -,     -,     -,     -,     -,     -
0.422, 0.372, 0.415, 0.574,     -,     -,     -,     -,     -,     -,     -,     -
0.344, 0.302, 0.324, 0.340,     -,     -,     -,     -,     -,     -,     -,     -
0.301, 0.262, 0.283, 0.312,     -,     -,     -,     -,     -,     -,     -,     -
0.275, 0.260, 0.272, 0.243,     -,     -,     -,     -,     -,     -,     -,     -
0.261, 0.248, 0.265, 0.325,     -,     -,     -,     -,     -,     -,     -,     -
0.262, 0.258, 0.279, 0.298,     -,     -,     -,     -,     -,     -,     -,     -

0.838, 0.688, 0.739, 0.757,     -,     -,     -,     -,     -,     -,     -,     -
0.537, 0.475, 0.517, 0.382,     -,     -,     -,     -,     -,     -,     -,     -
0.398, 0.349, 0.392, 0.541,     -,     -,     -,     -,     -,     -,     -,     -
0.322, 0.283, 0.304, 0.320,     -,     -,     -,     -,     -,     -,     -,     -
0.282, 0.245, 0.265, 0.293,     -,     -,     -,     -,     -,     -,     -,     -
0.257, 0.242, 0.255, 0.230,     -,     -,     -,     -,     -,     -,     -,     -
0.243, 0.232, 0.248, 0.303,     -,     -,     -,     -,     -,     -,     -,     -
0.243, 0.241, 0.262, 0.280,     -,     -,     -,     -,     -,     -,     -,     -

0.805, 0.651, 0.705, 0.719,     -,     -,     -,     -,     -,     -,     -,     -
0.513, 0.449, 0.490, 0.362,     -,     -,     -,     -,     -,     -,     -,     -
0.378, 0.329, 0.371, 0.514,     -,     -,     -,     -,     -,     -,     -,     -
0.306, 0.268, 0.288, 0.302,     -,     -,     -,     -,     -,     -,     -,     -
0.265, 0.231, 0.251, 0.278,     -,     -,     -,     -,     -,     -,     -,     -
0.241, 0.228, 0.241, 0.219,     -,     -,     -,     -,     -,     -,     -,     -
0.227, 0.218, 0.233, 0.286,     -,     -,     -,     -,     -,     -,     -,     -
0.227, 0.226, 0.246, 0.264,     -,     -,     -,     -,     -,     -,     -,     -

0.776, 0.617, 0.669, 0.683,     -,     -,     -,     -,     -,     -,     -,     -
0.490, 0.426, 0.464, 0.344,     -,     -,     -,     -,     -,     -,     -,     -
0.361, 0.310, 0.353, 0.488,     -,     -,     -,     -,     -,     -,     -,     -
0.290, 0.253, 0.272, 0.286,     -,     -,     -,     -,     -,     -,     -,     -
0.250, 0.218, 0.237, 0.263,     -,     -,     -,     -,     -,     -,     -,     -
0.227, 0.215, 0.227, 0.210,     -,     -,     -,     -,     -,     -,     -,     -
0.213, 0.205, 0.220, 0.269,     -,     -,     -,     -,     -,     -,     -,     -
0.213, 0.212, 0.232, 0.249,     -,     -,     -,     -,     -,     -,     -,     -

0.747, 0.584, 0.635, 0.646,     -,     -,     -,     -,     -,     -,     -,     -
0.469, 0.401, 0.439, 0.325,     -,     -,     -,     -,     -,     -,     -,     -
0.343, 0.291, 0.334, 0.463,     -,     -,     -,     -,     -,     -,     -,     -
0.273, 0.237, 0.256, 0.270,     -,     -,     -,     -,     -,     -,     -,     -
0.234, 0.204, 0.223, 0.249,     -,     -,     -,     -,     -,     -,     -,     -
0.212, 0.201, 0.213, 0.199,     -,     -,     -,     -,     -,     -,     -,     -
0.199, 0.191, 0.206, 0.251,     -,     -,     -,     -,     -,     -,     -,     -
0.197, 0.198, 0.218, 0.236,     -,     -,     -,     -,     -,     -,     -,     -

0.718, 0.549, 0.600, 0.611,     -,     -,     -,     -,     -,     -,     -,     -
0.448, 0.377, 0.413, 0.305,     -,     -,     -,     -,     -,     -,     -,     -
0.326, 0.273, 0.315, 0.437,     -,     -,     -,     -,     -,     -,     -,     -
0.257, 0.222, 0.240, 0.255,     -,     -,     -,     -,     -,     -,     -,     -
0.220, 0.191, 0.209, 0.234,     -,     -,     -,     -,     -,     -,     -,     -
0.197, 0.187, 0.199, 0.189,     -,     -,     -,     -,     -,     -,     -,     -
0.184, 0.179, 0.192, 0.235,     -,     -,     -,     -,     -,     -,     -,     -
0.182, 0.184, 0.204, 0.221,     -,     -,     -,     -,     -,     -,     -,     -

0.691, 0.515, 0.566, 0.575,     -,     -,     -,     -,     -,     -,     -,     -
0.427, 0.352, 0.388, 0.287,     -,     -,     -,     -,     -,     -,     -,     -
0.308, 0.253, 0.296, 0.410,     -,     -,     -,     -,     -,     -,     -,     -
0.240, 0.206, 0.225, 0.238,     -,     -,     -,     -,     -,     -,     -,     -
0.204, 0.177, 0.195, 0.219,     -,     -,     -,     -,     -,     -,     -,     -
0.182, 0.173, 0.186, 0.178,     -,     -,     -,     -,     -,     -,     -,     -
0.170, 0.166, 0.179, 0.219,     -,     -,     -,     -,     -,     -,     -,     -
0.168, 0.170, 0.190, 0.206,     -,     -,     -,     -,     -,     -,     -,     -

0.672, 0.492, 0.540, 0.549,     -,     -,     -,     -,     -,     -,     -,     -
0.413, 0.333, 0.370, 0.273,     -,     -,     -,     -,     -,     -,     -,     -
0.295, 0.240, 0.282, 0.391,     -,     -,     -,     -,     -,     -,     -,     -
0.227, 0.194, 0.212, 0.226,     -,     -,     -,     -,     -,     -,     -,     -
0.192, 0.166, 0.183, 0.207,     -,     -,     -,     -,     -,     -,     -,     -
0.170, 0.162, 0.175, 0.170,     -,     -,     -,     -,     -,     -,     -,     -
0.158, 0.154, 0.169, 0.206,     -,     -,     -,     -,     -,     -,     -,     -
0.157, 0.159, 0.179, 0.196,     -,     -,     -,     -,     -,     -,     -,     -

0.658, 0.474, 0.524, 0.532,     -,     -,     -,     -,     -,     -,     -,     -
0.405, 0.321, 0.357, 0.264,     -,     -,     -,     -,     -,     -,     -,     -
0.287, 0.230, 0.273, 0.378,     -,     -,     -,     -,     -,     -,     -,     -
0.220, 0.186, 0.204, 0.218,     -,     -,     -,     -,     -,     -,     -,     -
0.184, 0.159, 0.176, 0.200,     -,     -,     -,     -,     -,     -,     -,     -
0.163, 0.155, 0.169, 0.165,     -,     -,     -,     -,     -,     -,     -,     -
0.152, 0.147, 0.162, 0.197,     -,     -,     -,     -,     -,     -,     -,     -
0.149, 0.152, 0.172, 0.188,     -,     -,     -,     -,     -,     -,     -,     -

0.647, 0.453, 0.504, 0.510,     -,     -,     -,     -,     -,     -,     -,     -
0.392, 0.307, 0.341, 0.251,     -,     -,     -,     -,     -,     -,     -,     -
0.276, 0.219, 0.261, 0.362,     -,     -,     -,     -,     -,     -,     -,     -
0.209, 0.176, 0.193, 0.208,     -,     -,     -,     -,     -,     -,     -,     -
0.173, 0.149, 0.167, 0.191,     -,     -,     -,     -,     -,     -,     -,     -
0.153, 0.146, 0.160, 0.157,     -,     -,     -,     -,     -,     -,     -,     -
0.142, 0.138, 0.153, 0.185,     -,     -,     -,     -,     -,     -,     -,     -
0.138, 0.142, 0.163, 0.178,     -,     -,     -,     -,     -,     -,     -,     -

0.634, 0.434, 0.484, 0.490,     -,     -,     -,     -,     -,     -,     -,     -
0.381, 0.292, 0.326, 0.239,     -,     -,     -,     -,     -,     -,     -,     -
0.266, 0.207, 0.249, 0.346,     -,     -,     -,     -,     -,     -,     -,     -
0.201, 0.167, 0.183, 0.198,     -,     -,     -,     -,     -,     -,     -,     -
0.163, 0.141, 0.158, 0.181,     -,     -,     -,     -,     -,     -,     -,     -
0.144, 0.137, 0.151, 0.150,     -,     -,     -,     -,     -,     -,     -,     -
0.133, 0.129, 0.145, 0.175,     -,     -,     -,     -,     -,     -,     -,     -
0.128, 0.133, 0.153, 0.169,     -,     -,     -,     -,     -,     -,     -,     -

0.624, 0.417, 0.465, 0.471,     -,     -,     -,     -,     -,     -,     -,     -
0.371, 0.279, 0.313, 0.229,     -,     -,     -,     -,     -,     -,     -,     -
0.257, 0.197, 0.239, 0.333,     -,     -,     -,     -,     -,     -,     -,     -
0.192, 0.158, 0.175, 0.189,     -,     -,     -,     -,     -,     -,     -,     -
0.156, 0.133, 0.150, 0.172,     -,     -,     -,     -,     -,     -,     -,     -
0.136, 0.129, 0.142, 0.144,     -,     -,     -,     -,     -,     -,     -,     -
0.124, 0.122, 0.137, 0.167,     -,     -,     -,     -,     -,     -,     -,     -
0.120, 0.126, 0.145, 0.161,     -,     -,     -,     -,     -,     -,     -,     -

0.610, 0.401, 0.450, 0.454,     -,     -,     -,     -,     -,     -,     -,     -
0.361, 0.268, 0.302, 0.220,     -,     -,     -,     -,     -,     -,     -,     -
0.249, 0.189, 0.230, 0.321,     -,     -,     -,     -,     -,     -,     -,     -
0.185, 0.151, 0.168, 0.182,     -,     -,     -,     -,     -,     -,     -,     -
0.150, 0.127, 0.144, 0.166,     -,     -,     -,     -,     -,     -,     -,     -
0.129, 0.123, 0.137, 0.139,     -,     -,     -,     -,     -,     -,     -,     -
0.118, 0.116, 0.131, 0.160,     -,     -,     -,     -,     -,     -,     -,     -
0.115, 0.119, 0.139, 0.154,     -,     -,     -,     -,     -,     -,     -,     -

0.594, 0.386, 0.436, 0.439,     -,     -,     -,     -,     -,     -,     -,     -
0.351, 0.258, 0.291, 0.212,     -,     -,     -,     -,     -,     -,     -,     -
0.240, 0.181, 0.221, 0.310,     -,     -,     -,     -,     -,     -,     -,     -
0.178, 0.144, 0.161, 0.175,     -,     -,     -,     -,     -,     -,     -,     -
0.143, 0.121, 0.138, 0.159,     -,     -,     -,     -,     -,     -,     -,     -
0.123, 0.117, 0.130, 0.133,     -,     -,     -,     -,     -,     -,     -,     -
0.111, 0.111, 0.125, 0.152,     -,     -,     -,     -,     -,     -,     -,     -
0.108, 0.114, 0.133, 0.147,     -,     -,     -,     -,     -,     -,     -,     -

0.576, 0.375, 0.423, 0.426,     -,     -,     -,     -,     -,     -,     -,     -
0.340, 0.248, 0.281, 0.205,     -,     -,     -,     -,     -,     -,     -,     -
0.232, 0.174, 0.214, 0.299,     -,     -,     -,     -,     -,     -,     -,     -
0.169, 0.138, 0.154, 0.168,     -,     -,     -,     -,     -,     -,     -,     -
0.135, 0.116, 0.132, 0.153,     -,     -,     -,     -,     -,     -,     -,     -
0.116, 0.112, 0.125, 0.128,     -,     -,     -,     -,     -,     -,     -,     -
0.106, 0.105, 0.119, 0.146,     -,     -,     -,     -,     -,     -,     -,     -
0.103, 0.107, 0.127, 0.141,     -,     -,     -,     -,     -,     -,     -,     -

0.561, 0.365, 0.412, 0.415,     -,     -,     -,     -,     -,     -,     -,     -
0.329, 0.242, 0.273, 0.199,     -,     -,     -,     -,     -,     -,     -,     -
0.224, 0.168, 0.207, 0.292,     -,     -,     -,     -,     -,     -,     -,     -
0.163, 0.134, 0.149, 0.163,     -,     -,     -,     -,     -,     -,     -,     -
0.131, 0.111, 0.127, 0.148,     -,     -,     -,     -,     -,     -,     -,     -
0.112, 0.107, 0.121, 0.124,     -,     -,     -,     -,     -,     -,     -,     -
0.101, 0.101, 0.115, 0.141,     -,     -,     -,     -,     -,     -,     -,     -
0.099, 0.103, 0.121, 0.137,     -,     -,     -,     -,     -,     -,     -,     -

0.543, 0.355, 0.403, 0.405,     -,     -,     -,     -,     -,     -,     -,     -
0.318, 0.236, 0.267, 0.193,     -,     -,     -,     -,     -,     -,     -,     -
0.216, 0.163, 0.201, 0.284,     -,     -,     -,     -,     -,     -,     -,     -
0.158, 0.129, 0.144, 0.157,     -,     -,     -,     -,     -,     -,     -,     -
0.125, 0.108, 0.122, 0.143,     -,     -,     -,     -,     -,     -,     -,     -
0.107, 0.103, 0.115, 0.120,     -,     -,     -,     -,     -,     -,     -,     -
0.097, 0.097, 0.110, 0.136,     -,     -,     -,     -,     -,     -,     -,     -
0.093, 0.099, 0.117, 0.131,     -,     -,     -,     -,     -,     -,     -,     -

0.526, 0.348, 0.395, 0.397,     -,     -,     -,     -,     -,     -,     -,     -
0.307, 0.230, 0.261, 0.187,     -,     -,     -,     -,     -,     -,     -,     -
0.208, 0.158, 0.196, 0.277,     -,     -,     -,     -,     -,     -,     -,     -
0.151, 0.125, 0.139, 0.151,     -,     -,     -,     -,     -,     -,     -,     -
0.121, 0.103, 0.118, 0.138,     -,     -,     -,     -,     -,     -,     -,     -
0.102, 0.099, 0.112, 0.116,     -,     -,     -,     -,     -,     -,     -,     -
0.093, 0.092, 0.106, 0.131,     -,     -,     -,     -,     -,     -,     -,     -
0.089, 0.096, 0.113, 0.126,     -,     -,     -,     -,     -,     -,     -,     -

0.511, 0.343, 0.389, 0.391,     -,     -,     -,     -,     -,     -,     -,     -
0.299, 0.227, 0.256, 0.183,     -,     -,     -,     -,     -,     -,     -,     -
0.203, 0.155, 0.193, 0.274,     -,     -,     -,     -,     -,     -,     -,     -
0.146, 0.122, 0.137, 0.148,     -,     -,     -,     -,     -,     -,     -,     -
0.116, 0.101, 0.115, 0.134,     -,     -,     -,     -,     -,     -,     -,     -
0.100, 0.096, 0.109, 0.113,     -,     -,     -,     -,     -,     -,     -,     -
0.090, 0.091, 0.103, 0.128,     -,     -,     -,     -,     -,     -,     -,     -
0.087, 0.092, 0.110, 0.123,     -,     -,     -,     -,     -,     -,     -,     -

0.494, 0.339, 0.385, 0.384,     -,     -,     -,     -,     -,     -,     -,     -
0.288, 0.223, 0.252, 0.179,     -,     -,     -,     -,     -,     -,     -,     -
0.196, 0.151, 0.189, 0.268,     -,     -,     -,     -,     -,     -,     -,     -
0.142, 0.119, 0.133, 0.144,     -,     -,     -,     -,     -,     -,     -,     -
0.112, 0.099, 0.112, 0.129,     -,     -,     -,     -,     -,     -,     -,     -
0.097, 0.094, 0.105, 0.109,     -,     -,     -,     -,     -,     -,     -,     -
0.087, 0.087, 0.100, 0.123,     -,     -,     -,     -,     -,     -,     -,     -
0.084, 0.089, 0.106, 0.119,     -,     -,     -,     -,     -,     -,     -,     -

0.475, 0.335, 0.381, 0.378,     -,     -,     -,     -,     -,     -,     -,     -
