overflow, overflow,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
overflow, overflow,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
overflow, overflow,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.445, 0.382,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.395, 0.332,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.362, 0.319,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.343, 0.317,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.347, 0.338,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

1.001, 0.898,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.652, 0.615,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.491, 0.440,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.406, 0.348,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.360, 0.302,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.329, 0.290,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.312, 0.288,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.315, 0.307,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.936, 0.833,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.606, 0.568,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.455, 0.405,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.373, 0.320,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.331, 0.277,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.301, 0.266,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.285, 0.264,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.287, 0.280,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.886, 0.783,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.573, 0.533,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.428, 0.379,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.350, 0.299,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.309, 0.258,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.281, 0.248,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.266, 0.245,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.267, 0.260,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.846, 0.739,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.544, 0.502,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.405, 0.355,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.329, 0.279,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.289, 0.241,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.263, 0.232,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.247, 0.228,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.249, 0.241,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.816, 0.703,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.521, 0.475,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.385, 0.335,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.312, 0.264,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.273, 0.227,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.247, 0.218,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.232, 0.213,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.233, 0.226,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.785, 0.668,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.500, 0.449,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.367, 0.317,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.295, 0.248,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.258, 0.214,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.233, 0.206,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.219, 0.201,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.219, 0.212,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.758, 0.633,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.480, 0.424,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.350, 0.298,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.280, 0.233,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.243, 0.200,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.219, 0.192,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.204, 0.188,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.204, 0.198,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.731, 0.599,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.461, 0.400,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.333, 0.279,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.264, 0.218,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.228, 0.187,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.204, 0.179,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.190, 0.174,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.190, 0.184,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.707, 0.564,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.441, 0.375,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.316, 0.262,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.249, 0.203,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.213, 0.174,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.190, 0.165,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.176, 0.161,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.175, 0.170,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.692, 0.539,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.427, 0.358,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.305, 0.249,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.238, 0.192,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.202, 0.164,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.180, 0.156,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.166, 0.151,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.165, 0.159,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.680, 0.522,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.417, 0.345,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.296, 0.238,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.229, 0.184,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.194, 0.156,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.171, 0.149,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.158, 0.143,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.156, 0.151,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.669, 0.501,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.406, 0.329,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.285, 0.226,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.219, 0.174,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.183, 0.147,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.161, 0.139,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.148, 0.134,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.146, 0.140,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.657, 0.480,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.396, 0.315,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.276, 0.214,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.209, 0.164,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.174, 0.138,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.152, 0.131,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.138, 0.125,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.137, 0.132,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.645, 0.462,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.386, 0.300,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.266, 0.203,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.200, 0.155,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.165, 0.130,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.144, 0.123,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.130, 0.118,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.128, 0.123,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.633, 0.445,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.375, 0.289,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.258, 0.196,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.193, 0.149,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.158, 0.124,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.138, 0.117,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.123, 0.112,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.121, 0.117,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.619, 0.430,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.364, 0.279,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.249, 0.188,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.184, 0.141,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.152, 0.118,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.131, 0.111,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.117, 0.105,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.116, 0.110,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.602, 0.418,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.353, 0.270,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.240, 0.180,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.177, 0.136,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.145, 0.113,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.125, 0.106,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.112, 0.101,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.110, 0.105,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.582, 0.406,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.341, 0.261,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.232, 0.174,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.170, 0.131,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.138, 0.108,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.119, 0.101,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.108, 0.096,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.104, 0.100,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.564, 0.395,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.329, 0.253,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.223, 0.168,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.163, 0.127,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.133, 0.104,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.114, 0.098,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.102, 0.092,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.100, 0.095,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.547, 0.388,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.319, 0.249,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.215, 0.163,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.157, 0.122,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.128, 0.101,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.109, 0.094,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.097, 0.088,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.095, 0.092,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.531, 0.383,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.310, 0.245,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.208, 0.162,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.153, 0.120,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.124, 0.099,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.106, 0.091,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.095, 0.085,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.093, 0.090,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.512, 0.378,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.298, 0.241,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.200, 0.157,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.148, 0.116,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.119, 0.094,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.102, 0.088,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.092, 0.083,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.089, 0.086,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -

0.495, 0.374,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.287, 0.238,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.192, 0.154,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
0.142, 0.113,     -,     -,     -,     -,     -,     -,     -,     -,     -,     -
