Chrom.1		Chrom.1 (1)		Chrom.1 (2)		Chrom.1 (3)		Chrom.1 (4)		Chrom.1 (5)		
UV		UV		UV		UV		UV		UV		
ml	mAU	ml	mAU	ml	mAU	ml	mAU	ml	mAU	ml	mAU	
0.324	2.245229	0.324	2.243401	0.324	2.308786	0.324	2.456269	0.324	2.247738	0.324	2.244533	
0.325	2.246566	0.325	2.243047	0.325	2.309119	0.325	2.457641	0.325	2.246461	0.325	2.24416	
0.326	2.247881	0.326	2.243272	0.326	2.309211	0.326	2.458328	0.326	2.245337	0.327	2.24403	
0.328	2.249272	0.328	2.244247	0.328	2.309057	0.328	2.458996	0.328	2.244734	0.328	2.24346	
0.329	2.250386	0.329	2.243719	0.329	2.309235	0.329	2.460117	0.329	2.244183	0.329	2.24311	
0.33	2.251446	0.33	2.243751	0.33	2.309845	0.33	2.461282	0.33	2.243379	0.331	2.243167	
0.332	2.252622	0.332	2.243969	0.332	2.309939	0.332	2.462813	0.332	2.24254	0.332	2.243345	
0.333	2.253618	0.333	2.244431	0.333	2.310586	0.333	2.463889	0.333	2.241739	0.333	2.243101	
0.334	2.254124	0.334	2.244146	0.334	2.310219	0.334	2.465311	0.334	2.241241	0.335	2.242282	
0.336	2.255051	0.336	2.244004	0.336	2.310218	0.336	2.466472	0.336	2.241317	0.336	2.241401	
0.337	2.256481	0.337	2.244084	0.337	2.312184	0.337	2.467182	0.337	2.241453	0.337	2.240212	
0.338	2.258567	0.338	2.243759	0.338	2.313811	0.338	2.468198	0.338	2.240863	0.339	2.239187	
0.34	2.260633	0.34	2.243146	0.34	2.314473	0.34	2.468746	0.34	2.239576	0.34	2.238898	
0.341	2.262857	0.341	2.242567	0.341	2.314964	0.341	2.469343	0.341	2.238656	0.341	2.238987	
0.342	2.264835	0.342	2.242302	0.342	2.315334	0.342	2.470111	0.342	2.239228	0.343	2.238829	
0.344	2.2662	0.344	2.241882	0.344	2.315346	0.344	2.470781	0.344	2.239472	0.344	2.238491	
0.345	2.267595	0.345	2.241571	0.345	2.316164	0.345	2.471865	0.345	2.238722	0.345	2.238569	
0.346	2.26899	0.346	2.241253	0.346	2.316224	0.346	2.473258	0.346	2.238147	0.347	2.238875	
0.348	2.270218	0.348	2.240713	0.348	2.316302	0.348	2.47316	0.348	2.237717	0.348	2.239085	
0.349	2.271548	0.349	2.240639	0.349	2.316223	0.349	2.472857	0.349	2.23762	0.349	2.238388	
0.35	2.272678	0.35	2.241111	0.35	2.316149	0.35	2.473713	0.35	2.23804	0.351	2.238207	
0.352	2.273282	0.352	2.240991	0.352	2.315901	0.352	2.473968	0.352	2.238027	0.352	2.238461	
0.353	2.274734	0.353	2.240365	0.353	2.315952	0.353	2.474745	0.353	2.237218	0.353	2.238321	
0.354	2.275593	0.354	2.2393	0.354	2.316129	0.354	2.475243	0.354	2.236273	0.354	2.23855	
0.356	2.276339	0.356	2.238277	0.356	2.31655	0.356	2.476325	0.356	2.236228	0.356	2.238446	
0.357	2.277526	0.357	2.236928	0.357	2.316002	0.357	2.477155	0.357	2.236477	0.357	2.23852	
0.358	2.278741	0.358	2.236798	0.358	2.315288	0.358	2.477708	0.358	2.236248	0.358	2.238209	
0.36	2.280107	0.359	2.236956	0.36	2.316275	0.36	2.477881	0.36	2.236601	0.36	2.236824	
0.361	2.281286	0.361	2.237163	0.361	2.317194	0.361	2.478567	0.361	2.237449	0.361	2.236049	
0.362	2.282406	0.362	2.237098	0.362	2.318368	0.362	2.479313	0.362	2.237598	0.362	2.235775	
0.364	2.284102	0.363	2.23589	0.364	2.319625	0.364	2.480119	0.364	2.23778	0.364	2.235116	
0.365	2.28566	0.365	2.235177	0.365	2.320142	0.365	2.481242	0.365	2.237996	0.365	2.233988	
0.366	2.28711	0.366	2.235318	0.366	2.319726	0.366	2.482079	0.366	2.23799	0.366	2.232915	
0.368	2.288141	0.367	2.234372	0.368	2.319895	0.368	2.482943	0.368	2.237521	0.368	2.232441	
0.369	2.28866	0.369	2.233142	0.369	2.320054	0.369	2.483176	0.369	2.23713	0.369	2.232	
0.37	2.289106	0.37	2.233592	0.37	2.32008	0.37	2.4827	0.37	2.236875	0.37	2.231333	
0.372	2.290457	0.371	2.233648	0.372	2.32015	0.372	2.483133	0.372	2.236658	0.372	2.230704	
0.373	2.291131	0.373	2.233642	0.373	2.320913	0.373	2.483893	0.373	2.236362	0.373	2.230112	
0.374	2.291232	0.374	2.234107	0.374	2.321273	0.374	2.485552	0.374	2.236335	0.374	2.229695	
0.376	2.291676	0.375	2.233666	0.376	2.321235	0.376	2.486887	0.376	2.237199	0.376	2.229535	
0.377	2.292562	0.377	2.233553	0.377	2.320982	0.377	2.488233	0.377	2.237939	0.377	2.230103	
0.378	2.294325	0.378	2.233191	0.378	2.320953	0.378	2.489139	0.378	2.238533	0.378	2.230448	
0.38	2.29555	0.379	2.232839	0.38	2.32145	0.38	2.489937	0.38	2.238422	0.38	2.230455	
0.381	2.296899	0.381	2.232752	0.381	2.32216	0.381	2.489569	0.381	2.237827	0.381	2.230803	
0.382	2.297986	0.382	2.231877	0.382	2.323124	0.382	2.488635	0.382	2.236966	0.382	2.231596	
0.384	2.298263	0.383	2.232085	0.384	2.32375	0.384	2.488303	0.384	2.23661	0.384	2.232266	
0.385	2.29832	0.385	2.231285	0.385	2.323559	0.385	2.488752	0.385	2.236995	0.385	2.232628	
0.386	2.298467	0.386	2.231078	0.386	2.324306	0.386	2.489207	0.386	2.237693	0.386	2.233155	
0.388	2.299376	0.387	2.230904	0.388	2.325048	0.388	2.490402	0.388	2.238288	0.388	2.233558	
0.389	2.300093	0.389	2.230964	0.389	2.325361	0.389	2.491277	0.389	2.23857	0.389	2.233953	
0.39	2.299923	0.39	2.231685	0.39	2.325314	0.39	2.492097	0.39	2.238846	0.39	2.233001	
0.392	2.300127	0.391	2.231215	0.392	2.325372	0.392	2.492563	0.392	2.238783	0.392	2.231912	
0.393	2.300423	0.393	2.23042	0.393	2.324799	0.393	2.493253	0.393	2.239364	0.393	2.231571	
0.394	2.299817	0.394	2.230083	0.394	2.324984	0.394	2.493915	0.394	2.239973	0.394	2.232446	
0.396	2.299915	0.395	2.231301	0.396	2.324959	0.396	2.494612	0.396	2.240288	0.396	2.233136	
0.397	2.300665	0.397	2.231508	0.397	2.324431	0.397	2.494972	0.397	2.240362	0.397	2.232962	
0.398	2.301072	0.398	2.230141	0.398	2.324189	0.398	2.495498	0.398	2.240518	0.398	2.232642	
0.4	2.30139	0.399	2.22978	0.4	2.324209	0.4	2.495812	0.4	2.240866	0.4	2.232606	
0.401	2.301628	0.401	2.229631	0.401	2.324884	0.401	2.496213	0.401	2.24081	0.401	2.233392	
0.402	2.301981	0.402	2.229319	0.402	2.325219	0.402	2.496017	0.402	2.240567	0.402	2.233946	
0.404	2.302548	0.403	2.228883	0.404	2.324413	0.404	2.496431	0.404	2.240467	0.404	2.234251	
0.405	2.302337	0.405	2.229105	0.405	2.32351	0.405	2.496659	0.405	2.24054	0.405	2.235021	
0.406	2.30168	0.406	2.229348	0.406	2.323608	0.406	2.496919	0.406	2.240452	0.406	2.235481	
0.408	2.301245	0.407	2.228633	0.408	2.323118	0.408	2.497225	0.408	2.241273	0.408	2.235793	
0.409	2.300534	0.409	2.227981	0.409	2.322304	0.409	2.497829	0.409	2.240519	0.409	2.236195	
0.41	2.30017	0.41	2.227453	0.41	2.321746	0.41	2.498917	0.41	2.240493	0.41	2.236426	
0.412	2.300401	0.411	2.226436	0.412	2.320585	0.412	2.499717	0.412	2.241226	0.412	2.236249	
0.413	2.300376	0.413	2.22598	0.413	2.321291	0.413	2.500744	0.413	2.241552	0.413	2.236111	
0.414	2.300402	0.414	2.226263	0.414	2.321019	0.414	2.501636	0.414	2.241162	0.414	2.235987	
0.416	2.300464	0.415	2.225786	0.416	2.320879	0.416	2.50287	0.416	2.240443	0.416	2.235883	
0.417	2.299557	0.417	2.225255	0.417	2.321191	0.417	2.503488	0.417	2.239749	0.417	2.236135	
0.418	2.298924	0.418	2.225261	0.418	2.322189	0.418	2.504578	0.418	2.23951	0.418	2.236202	
0.42	2.297843	0.419	2.2252	0.42	2.322058	0.42	2.504494	0.42	2.239377	0.42	2.236196	
0.421	2.297667	0.421	2.225201	0.421	2.321867	0.421	2.504297	0.421	2.239349	0.421	2.235908	
0.422	2.297934	0.422	2.225119	0.422	2.321613	0.422	2.50425	0.422	2.239	0.422	2.235261	
0.424	2.298091	0.423	2.225291	0.424	2.322083	0.424	2.504002	0.424	2.23855	0.424	2.234795	
0.425	2.298475	0.425	2.225221	0.425	2.322123	0.425	2.503585	0.425	2.238351	0.425	2.234345	
0.426	2.298289	0.426	2.225377	0.426	2.320821	0.426	2.504648	0.426	2.236809	0.426	2.234814	
0.428	2.296993	0.427	2.225803	0.428	2.319765	0.428	2.504689	0.428	2.236122	0.428	2.235058	
0.429	2.29683	0.429	2.224953	0.429	2.319186	0.429	2.504361	0.429	2.235706	0.429	2.235087	
0.43	2.29627	0.43	2.225754	0.43	2.318912	0.43	2.504396	0.43	2.234114	0.43	2.235724	
0.432	2.295445	0.431	2.226656	0.432	2.318732	0.432	2.505159	0.432	2.232714	0.432	2.236282	
0.433	2.294615	0.433	2.226517	0.433	2.318367	0.433	2.505272	0.433	2.232335	0.433	2.23698	
0.434	2.293236	0.434	2.22761	0.434	2.317797	0.434	2.504875	0.434	2.231489	0.434	2.237353	
0.436	2.292552	0.435	2.22878	0.436	2.317681	0.436	2.505968	0.436	2.230855	0.436	2.237582	
0.437	2.292949	0.437	2.228304	0.437	2.318144	0.437	2.506326	0.437	2.230824	0.437	2.237742	
0.438	2.293456	0.438	2.228648	0.438	2.318444	0.438	2.506113	0.438	2.230536	0.438	2.238179	
0.44	2.293221	0.439	2.228362	0.44	2.317968	0.44	2.506105	0.44	2.230714	0.44	2.238852	
0.441	2.293513	0.441	2.227504	0.441	2.317928	0.441	2.505574	0.441	2.230119	0.441	2.239098	
0.442	2.293307	0.442	2.226146	0.442	2.317978	0.442	2.505527	0.442	2.228625	0.442	2.239428	
0.444	2.292603	0.443	2.226004	0.444	2.318673	0.444	2.504982	0.444	2.228263	0.444	2.239506	
0.445	2.292131	0.445	2.226599	0.445	2.318173	0.445	2.504363	0.445	2.227631	0.445	2.238877	
0.446	2.291927	0.446	2.226053	0.446	2.317906	0.446	2.50479	0.446	2.226625	0.446	2.237938	
0.447	2.291557	0.447	2.225911	0.448	2.318409	0.448	2.504604	0.448	2.226521	0.448	2.237192	
0.449	2.289886	0.449	2.22638	0.449	2.318177	0.449	2.50477	0.449	2.226668	0.449	2.23661	
0.45	2.289451	0.45	2.22575	0.45	2.317062	0.45	2.505038	0.45	2.226832	0.45	2.236122	
0.451	2.288745	0.451	2.226562	0.452	2.317504	0.452	2.504763	0.452	2.226974	0.452	2.235705	
0.453	2.28805	0.453	2.226933	0.453	2.317686	0.453	2.50524	0.453	2.227167	0.453	2.235273	
0.454	2.287969	0.454	2.226725	0.454	2.317869	0.454	2.504814	0.454	2.227047	0.454	2.235631	
0.455	2.287233	0.455	2.225826	0.456	2.317571	0.456	2.504936	0.455	2.227149	0.456	2.235259	
0.457	2.286979	0.457	2.225392	0.457	2.317708	0.457	2.504534	0.457	2.226931	0.457	2.235732	
0.458	2.287477	0.458	2.225395	0.458	2.317374	0.458	2.504625	0.458	2.227004	0.458	2.236028	
0.459	2.287479	0.459	2.225589	0.459	2.317575	0.459	2.503798	0.459	2.226657	0.46	2.235347	
0.461	2.28708	0.461	2.224122	0.461	2.316529	0.461	2.504076	0.461	2.225719	0.461	2.234028	
0.462	2.287312	0.462	2.223643	0.462	2.316304	0.462	2.503807	0.462	2.2252	0.462	2.233285	
0.463	2.287169	0.463	2.22304	0.463	2.315759	0.463	2.503778	0.463	2.224245	0.464	2.232669	
0.465	2.28654	0.465	2.22333	0.465	2.315853	0.465	2.503854	0.465	2.224321	0.465	2.23207	
0.466	2.286514	0.466	2.223624	0.466	2.315916	0.466	2.50429	0.466	2.224274	0.466	2.231211	
0.467	2.286768	0.467	2.223385	0.467	2.315164	0.467	2.504683	0.467	2.224389	0.468	2.230254	
0.469	2.286376	0.469	2.22342	0.469	2.314241	0.469	2.504691	0.469	2.224314	0.469	2.230034	
0.47	2.284878	0.47	2.223145	0.47	2.313678	0.47	2.504328	0.47	2.22463	0.47	2.230478	
0.471	2.283141	0.471	2.222186	0.471	2.314388	0.471	2.504256	0.471	2.224169	0.472	2.229728	
0.473	2.282816	0.473	2.221313	0.473	2.314532	0.473	2.504842	0.473	2.22464	0.473	2.228943	
0.474	2.28274	0.474	2.221488	0.474	2.315684	0.474	2.505486	0.474	2.22495	0.474	2.228703	
0.475	2.282966	0.475	2.221924	0.475	2.316025	0.475	2.506454	0.475	2.225157	0.476	2.228026	
0.477	2.283651	0.477	2.221632	0.477	2.316527	0.477	2.506336	0.477	2.224544	0.477	2.227716	
0.478	2.283101	0.478	2.22173	0.478	2.316754	0.478	2.505715	0.478	2.224173	0.478	2.227452	
0.479	2.283298	0.479	2.220857	0.479	2.315314	0.479	2.505419	0.479	2.224221	0.48	2.227593	
0.481	2.283424	0.481	2.219893	0.481	2.314971	0.481	2.506022	0.481	2.22417	0.481	2.227208	
0.482	2.282365	0.482	2.22015	0.482	2.315611	0.482	2.505464	0.482	2.225219	0.482	2.227345	
0.483	2.281802	0.483	2.219919	0.483	2.316096	0.483	2.505334	0.483	2.226235	0.484	2.227648	
0.485	2.2824	0.485	2.218955	0.485	2.315174	0.485	2.505585	0.485	2.226797	0.485	2.227255	
0.486	2.282915	0.486	2.219856	0.486	2.31576	0.486	2.505352	0.486	2.227115	0.486	2.226829	
0.487	2.282405	0.487	2.219704	0.487	2.315383	0.487	2.506489	0.487	2.227804	0.488	2.225912	
0.489	2.282347	0.489	2.218906	0.489	2.31468	0.489	2.507367	0.489	2.22745	0.489	2.225396	
0.49	2.281888	0.49	2.218561	0.49	2.314723	0.49	2.507912	0.49	2.226588	0.49	2.225492	
0.491	2.282278	0.491	2.219217	0.491	2.314737	0.491	2.508407	0.491	2.226786	0.492	2.225652	
0.493	2.282178	0.493	2.218817	0.493	2.314622	0.493	2.508062	0.493	2.226914	0.493	2.225353	
0.494	2.281982	0.494	2.218608	0.494	2.315129	0.494	2.507744	0.494	2.226887	0.494	2.225625	
0.495	2.28088	0.495	2.218625	0.495	2.31443	0.495	2.507738	0.495	2.226599	0.495	2.225797	
0.497	2.280466	0.497	2.218044	0.497	2.31417	0.497	2.508271	0.497	2.227245	0.497	2.225247	
0.498	2.280273	0.498	2.21769	0.498	2.312899	0.498	2.508222	0.498	2.228284	0.498	2.224957	
0.499	2.280064	0.499	2.217371	0.499	2.313755	0.499	2.507733	0.499	2.228138	0.499	2.2245	
0.501	2.279357	0.501	2.216375	0.501	2.314532	0.501	2.50761	0.501	2.22825	0.501	2.224097	
0.502	2.279668	0.502	2.216219	0.502	2.315003	0.502	2.507162	0.502	2.228753	0.502	2.22406	
0.503	2.278886	0.503	2.215864	0.503	2.315215	0.503	2.507206	0.503	2.22885	0.503	2.22404	
0.505	2.278597	0.504	2.214228	0.505	2.314636	0.505	2.508301	0.505	2.228609	0.505	2.223744	
0.506	2.279133	0.506	2.214725	0.506	2.315526	0.506	2.50915	0.506	2.228055	0.506	2.223344	
0.507	2.279007	0.507	2.215101	0.507	2.31514	0.507	2.508538	0.507	2.227948	0.507	2.222789	
0.509	2.278469	0.508	2.216802	0.509	2.315338	0.509	2.508616	0.509	2.228435	0.509	2.222305	
0.51	2.278207	0.51	2.216683	0.51	2.313837	0.51	2.508458	0.51	2.228231	0.51	2.221982	
0.511	2.277148	0.511	2.216017	0.511	2.314368	0.511	2.509047	0.511	2.227439	0.511	2.222371	
0.513	2.276617	0.512	2.216458	0.513	2.313932	0.513	2.509303	0.513	2.227451	0.513	2.222628	
0.514	2.276042	0.514	2.216314	0.514	2.313157	0.514	2.51028	0.514	2.227844	0.514	2.222336	
0.515	2.275487	0.515	2.216144	0.515	2.312535	0.515	2.510765	0.515	2.227377	0.515	2.222525	
0.517	2.27454	0.516	2.216275	0.517	2.31194	0.517	2.510954	0.517	2.22725	0.517	2.222747	
0.518	2.274146	0.518	2.215546	0.518	2.311296	0.518	2.510675	0.518	2.22673	0.518	2.223013	
0.519	2.274481	0.519	2.215099	0.519	2.310898	0.519	2.510337	0.519	2.226312	0.519	2.223619	
0.521	2.273879	0.52	2.215808	0.521	2.309679	0.521	2.509886	0.521	2.224867	0.521	2.222782	
0.522	2.272947	0.522	2.215642	0.522	2.308973	0.522	2.509858	0.522	2.223821	0.522	2.222347	
0.523	2.272576	0.523	2.214942	0.523	2.308838	0.523	2.510332	0.523	2.222908	0.523	2.222564	
0.525	2.270835	0.524	2.213932	0.525	2.308531	0.525	2.510315	0.525	2.222856	0.525	2.222063	
0.526	2.270138	0.526	2.213566	0.526	2.308258	0.526	2.510898	0.526	2.222968	0.526	2.222294	
0.527	2.269925	0.527	2.214601	0.527	2.308911	0.527	2.509825	0.527	2.223207	0.527	2.222988	
0.529	2.269053	0.528	2.213343	0.529	2.309086	0.529	2.509393	0.529	2.223476	0.529	2.223304	
0.53	2.267877	0.53	2.212194	0.53	2.309321	0.53	2.508935	0.53	2.224005	0.53	2.22349	
0.531	2.26701	0.531	2.212697	0.531	2.309479	0.531	2.509242	0.531	2.223794	0.531	2.223882	
0.533	2.266184	0.532	2.212419	0.533	2.309506	0.533	2.50937	0.533	2.223732	0.533	2.224664	
0.534	2.265037	0.534	2.212332	0.534	2.309027	0.534	2.509055	0.534	2.223487	0.534	2.225033	
0.535	2.264642	0.535	2.212477	0.535	2.30963	0.535	2.50934	0.535	2.223591	0.535	2.224686	
0.537	2.265165	0.536	2.213187	0.537	2.310219	0.537	2.510218	0.537	2.223676	0.537	2.224278	
0.538	2.265837	0.538	2.213611	0.538	2.310355	0.538	2.509834	0.538	2.223779	0.538	2.224569	
0.539	2.26589	0.539	2.214115	0.539	2.3104	0.539	2.509955	0.539	2.224029	0.539	2.225214	
0.541	2.26535	0.54	2.214511	0.541	2.310216	0.541	2.509258	0.541	2.223182	0.541	2.225436	
0.542	2.263898	0.542	2.214076	0.542	2.309471	0.542	2.508326	0.542	2.222862	0.542	2.225333	
0.543	2.262907	0.543	2.213829	0.543	2.3091	0.543	2.509105	0.543	2.222362	0.543	2.224941	
0.545	2.262497	0.544	2.21415	0.545	2.309339	0.545	2.508979	0.545	2.221748	0.545	2.224	
0.546	2.26123	0.546	2.214602	0.546	2.30996	0.546	2.509012	0.546	2.220528	0.546	2.223383	
0.547	2.261134	0.547	2.214674	0.547	2.309741	0.547	2.508594	0.547	2.219836	0.547	2.223756	
0.549	2.261185	0.548	2.214048	0.549	2.308966	0.549	2.508347	0.549	2.21898	0.549	2.223254	
0.55	2.261396	0.55	2.214386	0.55	2.308134	0.55	2.507496	0.55	2.216918	0.55	2.222392	
0.551	2.26088	0.551	2.214465	0.551	2.308091	0.551	2.50711	0.551	2.215848	0.551	2.222271	
0.553	2.260135	0.552	2.213497	0.553	2.307802	0.553	2.507743	0.553	2.216103	0.553	2.221673	
0.554	2.259779	0.554	2.213253	0.554	2.307899	0.554	2.50787	0.554	2.215302	0.554	2.222176	
0.555	2.259652	0.555	2.214046	0.555	2.308481	0.555	2.507251	0.555	2.216334	0.555	2.222784	
0.557	2.259312	0.556	2.214558	0.557	2.308072	0.557	2.505962	0.557	2.216654	0.557	2.222821	
0.558	2.258256	0.558	2.21455	0.558	2.307858	0.558	2.50573	0.558	2.21501	0.558	2.223228	
0.559	2.257434	0.559	2.2136	0.559	2.30757	0.559	2.505506	0.559	2.215769	0.559	2.22354	
0.561	2.25761	0.56	2.212723	0.561	2.307079	0.561	2.505871	0.561	2.21652	0.561	2.223484	
0.562	2.257878	0.562	2.211878	0.562	2.308208	0.562	2.506317	0.562	2.215738	0.562	2.222493	
0.563	2.257603	0.563	2.211944	0.563	2.307821	0.563	2.505954	0.563	2.215992	0.563	2.223257	
0.565	2.257228	0.564	2.211159	0.565	2.308045	0.565	2.504771	0.565	2.215377	0.565	2.222613	
0.566	2.256918	0.566	2.211141	0.566	2.307407	0.566	2.504593	0.566	2.215284	0.566	2.222502	
0.567	2.257297	0.567	2.211329	0.567	2.307009	0.567	2.505107	0.567	2.215863	0.567	2.222475	
0.569	2.256915	0.568	2.210898	0.569	2.307309	0.569	2.505067	0.569	2.215847	0.569	2.22228	
0.57	2.257079	0.57	2.210328	0.57	2.306286	0.57	2.504889	0.57	2.215682	0.57	2.221914	
0.571	2.25608	0.571	2.211531	0.571	2.306067	0.571	2.504269	0.571	2.215707	0.571	2.221471	
0.573	2.255323	0.572	2.210342	0.573	2.305872	0.573	2.504298	0.573	2.215889	0.573	2.221506	
0.574	2.254886	0.574	2.210217	0.574	2.306367	0.574	2.504806	0.574	2.215755	0.574	2.221827	
0.575	2.255109	0.575	2.209574	0.575	2.305566	0.575	2.504862	0.575	2.215757	0.575	2.22153	
0.577	2.255739	0.576	2.209118	0.577	2.306384	0.577	2.505378	0.577	2.214997	0.577	2.220386	
0.578	2.256023	0.578	2.208482	0.578	2.306296	0.578	2.506171	0.578	2.215091	0.578	2.219202	
0.579	2.256012	0.579	2.207852	0.579	2.306023	0.579	2.506059	0.579	2.215454	0.579	2.219778	
0.581	2.255698	0.58	2.208037	0.581	2.305709	0.581	2.505519	0.581	2.214857	0.581	2.220235	
0.582	2.255787	0.582	2.207996	0.582	2.305302	0.582	2.505631	0.582	2.2156	0.582	2.22043	
0.583	2.256673	0.583	2.208623	0.583	2.306051	0.583	2.5057	0.583	2.214924	0.583	2.219852	
0.585	2.256927	0.584	2.209106	0.585	2.306468	0.585	2.505646	0.585	2.214933	0.585	2.219414	
0.586	2.256018	0.586	2.208143	0.586	2.307374	0.586	2.505382	0.586	2.215889	0.586	2.218434	
0.587	2.256147	0.587	2.207719	0.587	2.307694	0.587	2.505828	0.587	2.21625	0.587	2.219036	
0.588	2.257009	0.588	2.207765	0.589	2.308897	0.589	2.505425	0.589	2.21654	0.589	2.218966	
0.59	2.257323	0.59	2.208193	0.59	2.308669	0.59	2.504974	0.59	2.216316	0.59	2.218134	
0.591	2.258389	0.591	2.208382	0.591	2.309166	0.591	2.505166	0.591	2.216208	0.591	2.218493	
0.592	2.258213	0.592	2.208519	0.593	2.308899	0.593	2.504733	0.593	2.215051	0.593	2.217965	
0.594	2.257992	0.594	2.209334	0.594	2.308894	0.594	2.504873	0.594	2.214548	0.594	2.218406	
0.595	2.258501	0.595	2.209388	0.595	2.308468	0.595	2.504789	0.595	2.214244	0.595	2.217713	
0.596	2.258758	0.596	2.209942	0.597	2.308082	0.597	2.504766	0.596	2.214099	0.597	2.217808	
0.598	2.258849	0.598	2.209964	0.598	2.307966	0.598	2.50392	0.598	2.215055	0.598	2.218392	
0.599	2.258631	0.599	2.209417	0.599	2.307721	0.599	2.503812	0.599	2.214749	0.599	2.21809	
0.6	2.258929	0.6	2.209489	0.6	2.308433	0.601	2.503784	0.6	2.214424	0.601	2.217953	
0.602	2.259104	0.602	2.209379	0.602	2.308485	0.602	2.503309	0.602	2.212541	0.602	2.218779	
0.603	2.259073	0.603	2.20838	0.603	2.308471	0.603	2.501919	0.603	2.211576	0.603	2.218145	
0.604	2.258319	0.604	2.207504	0.604	2.30895	0.604	2.503364	0.604	2.210733	0.605	2.218256	
0.606	2.25818	0.606	2.207057	0.606	2.30856	0.606	2.50385	0.606	2.21054	0.606	2.218027	
0.607	2.257633	0.607	2.206366	0.607	2.308215	0.607	2.503585	0.607	2.210684	0.607	2.218343	
0.608	2.258092	0.608	2.206056	0.608	2.30908	0.608	2.503917	0.608	2.211529	0.609	2.218821	
0.61	2.258588	0.61	2.206553	0.61	2.309487	0.61	2.502791	0.61	2.212764	0.61	2.219908	
0.611	2.258238	0.611	2.206892	0.611	2.309258	0.611	2.503535	0.611	2.21298	0.611	2.221126	
0.612	2.258808	0.612	2.206298	0.612	2.308757	0.612	2.504179	0.612	2.213946	0.613	2.221543	
0.614	2.258009	0.614	2.206744	0.614	2.309481	0.614	2.504083	0.614	2.214219	0.614	2.221134	
0.615	2.25755	0.615	2.20681	0.615	2.309246	0.615	2.50419	0.615	2.215092	0.615	2.221174	
0.616	2.256491	0.616	2.207082	0.616	2.3096	0.616	2.504516	0.616	2.215961	0.617	2.222114	
0.618	2.255412	0.618	2.207678	0.618	2.309391	0.618	2.503917	0.618	2.215661	0.618	2.221856	
0.619	2.25559	0.619	2.207156	0.619	2.309185	0.619	2.503568	0.619	2.21578	0.619	2.222272	
0.62	2.254503	0.62	2.206734	0.62	2.309618	0.62	2.503267	0.62	2.216244	0.621	2.222432	
0.622	2.254115	0.622	2.206375	0.622	2.309768	0.622	2.503476	0.622	2.216556	0.622	2.221879	
0.623	2.25443	0.623	2.206316	0.623	2.309844	0.623	2.504986	0.623	2.216587	0.623	2.221839	
0.624	2.253487	0.624	2.20583	0.624	2.310259	0.624	2.50515	0.624	2.217821	0.625	2.221573	
0.626	2.253752	0.626	2.206964	0.626	2.311238	0.626	2.504396	0.626	2.217896	0.626	2.221453	
0.627	2.253738	0.627	2.207188	0.627	2.311663	0.627	2.503826	0.627	2.217173	0.627	2.220475	
0.628	2.252655	0.628	2.207549	0.628	2.310871	0.628	2.503899	0.628	2.218325	0.629	2.221234	
0.63	2.252338	0.63	2.207403	0.63	2.310816	0.63	2.503979	0.63	2.217777	0.63	2.220163	
0.631	2.253051	0.631	2.207647	0.631	2.311003	0.631	2.504287	0.631	2.216533	0.631	2.220826	
0.632	2.252865	0.632	2.207355	0.632	2.310921	0.632	2.504294	0.632	2.216035	0.633	2.221087	
0.634	2.252475	0.634	2.20694	0.634	2.311003	0.634	2.503906	0.634	2.21552	0.634	2.220895	
0.635	2.252576	0.635	2.20646	0.635	2.310619	0.635	2.504215	0.635	2.216138	0.635	2.220751	
0.636	2.252307	0.636	2.206067	0.636	2.311553	0.636	2.50422	0.636	2.215656	0.636	2.219844	
0.638	2.252182	0.638	2.20469	0.638	2.312201	0.638	2.504594	0.638	2.215145	0.638	2.220127	
0.639	2.25221	0.639	2.204605	0.639	2.311788	0.639	2.504518	0.639	2.215324	0.639	2.22069	
0.64	2.252297	0.64	2.20399	0.64	2.31153	0.64	2.504508	0.64	2.215651	0.64	2.219834	
0.642	2.251796	0.642	2.203492	0.642	2.312166	0.642	2.503899	0.642	2.214607	0.642	2.220414	
0.643	2.251679	0.643	2.203161	0.643	2.312294	0.643	2.503857	0.643	2.214164	0.643	2.221729	
0.644	2.251148	0.644	2.20284	0.644	2.312589	0.644	2.503007	0.644	2.214713	0.644	2.222888	
0.646	2.25017	0.645	2.202688	0.646	2.31287	0.646	2.502146	0.646	2.214607	0.646	2.221791	
0.647	2.249882	0.647	2.20231	0.647	2.313344	0.647	2.501724	0.647	2.214771	0.647	2.22217	
0.648	2.250092	0.648	2.20242	0.648	2.314499	0.648	2.501988	0.648	2.214162	0.648	2.221658	
0.65	2.24953	0.649	2.201817	0.65	2.314682	0.65	2.501737	0.65	2.21516	0.65	2.222621	
0.651	2.249875	0.651	2.201882	0.651	2.314713	0.651	2.501886	0.651	2.214749	0.651	2.222303	
0.652	2.250071	0.652	2.20257	0.652	2.313659	0.652	2.503126	0.652	2.214071	0.652	2.222688	
0.654	2.249671	0.653	2.201946	0.654	2.312704	0.654	2.503571	0.654	2.214165	0.654	2.222273	
0.655	2.249597	0.655	2.201843	0.655	2.312496	0.655	2.504057	0.655	2.213439	0.655	2.222136	
0.656	2.249644	0.656	2.202242	0.656	2.312063	0.656	2.504256	0.656	2.213728	0.656	2.222609	
0.658	2.248917	0.657	2.202109	0.658	2.311209	0.658	2.503213	0.658	2.213331	0.658	2.223629	
