refinement_id,data_reduction_id,final_pdb_path,refinement_mtz_path,rfree,rwork,resolution_cut,crystal_id,run_id,a,b,c,alpha,beta,gamma,method,mtz_path,target_id,compound_drop_id,creator_id,compound_id,name,beamline,volume
65224,38161,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l5p23_14/l5p23_14_001/l5p23_14_001_003_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l5p23_14/l5p23_14_001/l5p23_14_001_003_aligned.mtz,0.2385,0.2047,1.639,MPro_902_0,1,113.382,53.259,44.554,90.0,102.938,90.0,staraniso,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/autoproc1/l5p23_14/l5p23_14_001/staraniso_alldata-unique.mtz,MPro,902,Nadine/Christina,SPE_K48619321,METHSCOPOLAMINE BROMIDE,p11,262.21406528808194
65225,38162,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l5p23_15/l5p23_15_001/l5p23_15_001_003_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l5p23_15/l5p23_15_001/l5p23_15_001_003_aligned.mtz,0.2477,0.2123,1.837,MPro_903_0,1,113.874,53.541,44.608,90.0,103.022,90.0,staraniso,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/autoproc1/l5p23_15/l5p23_15_001/staraniso_alldata-unique.mtz,MPro,903,Nadine/Christina,SPE_A52977603,GRAMICIDIN (gramicidin A shown),p11,264.9776272152967
65228,38166,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l2p07_10/l2p07_10_001/l2p07_10_001_001_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l2p07_10/l2p07_10_001/l2p07_10_001_001_aligned.mtz,0.2163,0.1701,2.379,MPro_90_1,1,112.409,52.903,44.629,90.0,102.64,90.0,staraniso,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/autoproc1/l2p07_10/l2p07_10_001/staraniso_alldata-unique.mtz,MPro,90,Susanne/Arwen,SPE_A19609491,ANA-12,p11,258.96640904711796
61006,13490,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l6p09_08/l6p09_08_001/l6p09_08_001_003_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l6p09_08/l6p09_08_001/l6p09_08_001_003_aligned.mtz,0.2452,0.2078,1.8885417487808325,MPro_912_0,1,113.60511598366499,53.25762282948657,44.52419042076941,89.99999999999999,102.89091427469548,90.0,DIALS-dials,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS/l6p09_08/l6p09_08_001/DataFiles/SARSCOV2_l6p09_08_001_free.mtz,MPro,912,Susanne/Huijong,SPE_K44030614,Ponesimod,p11,262.5969618551103
65230,38169,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l6p09_10/l6p09_10_001/l6p09_10_001_003_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l6p09_10/l6p09_10_001/l6p09_10_001_003_aligned.mtz,0.2306,0.1993,1.461,MPro_914_0,1,114.077,53.488,44.622,90.0,103.075,90.0,staraniso,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/autoproc1/l6p09_10/l6p09_10_001/staraniso_alldata-unique.mtz,MPro,914,Susanne/Huijong,SPE_K21673112,BF2.649,p11,265.2135917929671
57086,17261,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_1p7A_dmpl2/l6p09_12/l6p09_12_001/l6p09_12_001_003_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_1p7A_dmpl2/l6p09_12/l6p09_12_001/l6p09_12_001_003_aligned.mtz,0.2726,0.245,1.6987186042437583,MPro_916_0,1,114.29552598745603,53.65794567245875,44.68311863065176,90.00000000000003,103.01897766996011,90.0,DIALS_1p7A-dials,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_1p7A/l6p09_12/l6p09_12_001/DataFiles/SARSCOV2_l6p09_12_001_free.mtz,MPro,916,Susanne/Huijong,SPE_K37687387,RU-28318,p11,266.99150694086956
61007,13493,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l6p09_14/l6p09_14_001/l6p09_14_001_003_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l6p09_14/l6p09_14_001/l6p09_14_001_003_aligned.mtz,0.2133,0.1931,1.4597216792617138,MPro_918_0,1,113.88786726676867,53.5775967049804,44.54748378739624,90.0,103.04566273210821,90.0,DIALS-dials,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS/l6p09_14/l6p09_14_001/DataFiles/SARSCOV2_l6p09_14_001_free.mtz,MPro,918,Susanne/Huijong,SPE_K16664969,GTP-14564,p11,264.8059550653335
61008,13494,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l6p09_15/l6p09_15_001/l6p09_15_001_003_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l6p09_15/l6p09_15_001/l6p09_15_001_003_aligned.mtz,0.2539,0.2117,1.8998679997059056,MPro_919_0,1,114.2142228989964,53.77606395375868,44.63343234684129,89.99999999999999,102.45512202508334,90.0,DIALS-dials,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS/l6p09_15/l6p09_15_001/DataFiles/SARSCOV2_l6p09_15_001_free.mtz,MPro,919,Susanne/Huijong,SPE_K44432556,ML-228,p11,267.6863793546981
61009,13495,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l2p07_11/l2p07_11_001/l2p07_11_001_001_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l2p07_11/l2p07_11_001/l2p07_11_001_001_aligned.mtz,0.2456,0.2319,1.989418546201009,MPro_91_0,1,112.25668379396434,52.49210280469523,44.46654431090555,90.00000000000001,102.62399488296009,90.0,DIALS-dials,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS/l2p07_11/l2p07_11_001/DataFiles/SARSCOV2_l2p07_11_001_free.mtz,MPro,91,Susanne/Arwen,SPE_A63546914,Ro-04-5595,p11,255.68876282317478
65234,38174,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l2p07_12/l2p07_12_001/l2p07_12_001_001_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l2p07_12/l2p07_12_001/l2p07_12_001_001_aligned.mtz,0.2359,0.2144,1.63,MPro_91_1,1,113.237,53.046,44.563,90.0,102.814,90.0,staraniso,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/autoproc1/l2p07_12/l2p07_12_001/staraniso_alldata-unique.mtz,MPro,91,Susanne/Arwen,SPE_A63546914,Ro-04-5595,p11,261.0131755770728
67870,21320,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/XDSv1_noice_dmpl2/l6p09_16/l6p09_16_001/l6p09_16_001_003_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/XDSv1_noice_dmpl2/l6p09_16/l6p09_16_001/l6p09_16_001_003_aligned.mtz,0.2348,0.2155,1.52,MPro_920_0,1,113.36,53.31,44.64,90.0,103.052,90.0,xds_reindex1_noice,/asap3/petra3/gpfs/p11/2020/data/11009999/processed/reindex1_noice/l6p09_16/l6p09_16_001/full/l6p09_16_001_F.mtz,MPro,920,Susanne/Huijong,SPE_K92577649,GBR-13069,p11,262.8000555376898
61011,13498,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l6p08_01/l6p08_01_001/l6p08_01_001_003_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l6p08_01/l6p08_01_001/l6p08_01_001_003_aligned.mtz,0.216,0.1874,1.7702665451734598,MPro_921_0,1,112.3016493560419,52.8631087158212,44.597314888372495,90.00000000000001,102.67444363338494,89.99999999999999,DIALS-dials,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS/l6p08_01/l6p08_01_001/DataFiles/SARSCOV2_l6p08_01_001_free.mtz,MPro,921,Ilona/Huijong,SPE_K34713073,PD-123319,p11,258.3055917044592
65236,38178,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l6p08_07/l6p08_07_001/l6p08_07_001_001_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l6p08_07/l6p08_07_001/l6p08_07_001_001_aligned.mtz,0.2427,0.2026,2.271,MPro_927_0,1,112.044,52.692,44.513,90.0,102.447,90.0,staraniso,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/autoproc1/l6p08_07/l6p08_07_001/staraniso_alldata-unique.mtz,MPro,927,Ilona/Huijong,SPE_K69343602,ML-10302,p11,256.6200192915257
61013,13501,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l6p08_08/l6p08_08_001/l6p08_08_001_003_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l6p08_08/l6p08_08_001/l6p08_08_001_003_aligned.mtz,0.207,0.1799,1.5101350926408894,MPro_928_0,1,112.68133749923605,52.8817212434364,44.661587973817944,90.0,102.74341574569185,90.0,DIALS-dials,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS/l6p08_08/l6p08_08_001/DataFiles/SARSCOV2_l6p08_08_001_free.mtz,MPro,928,Ilona/Huijong,SPE_K40575944,DMH4,p11,259.5733459554996
65237,38180,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l6p08_09/l6p08_09_001/l6p08_09_001_001_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l6p08_09/l6p08_09_001/l6p08_09_001_001_aligned.mtz,0.2456,0.1818,2.709,MPro_929_0,1,111.977,53.24,44.557,90.0,102.358,90.0,staraniso,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/autoproc1/l6p08_09/l6p08_09_001/staraniso_alldata-unique.mtz,MPro,929,Ilona/Huijong,SPE_K54297077,TC-O-9311,p11,259.47860271168884
61015,13503,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l2p07_13/l2p07_13_001/l2p07_13_001_002_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l2p07_13/l2p07_13_001/l2p07_13_001_002_aligned.mtz,0.2299,0.2085,1.9384590374670376,MPro_92_0,1,113.08967125114646,53.20447562466745,44.81467381219791,90.00000000000001,102.81194904921888,89.99999999999999,DIALS-dials,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS/l2p07_13/l2p07_13_001/DataFiles/SARSCOV2_l2p07_13_001_free.mtz,MPro,92,Susanne/Arwen,SPE_K56077740,MMPX,p11,262.93106383597313
61016,13504,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l2p07_14/l2p07_14_001/l2p07_14_001_001_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l2p07_14/l2p07_14_001/l2p07_14_001_001_aligned.mtz,0.2568,0.214,3.187407282138291,MPro_92_1,1,112.15029278486332,52.93859985622381,44.55116213664004,90.00000000000001,102.1607851371509,90.0,DIALS-dials,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS/l2p07_14/l2p07_14_001/DataFiles/SARSCOV2_l2p07_14_001_free.mtz,MPro,92,Susanne/Arwen,SPE_K56077740,MMPX,p11,258.56840508244096
65240,38183,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l6p08_16/l6p08_16_001/l6p08_16_001_001_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l6p08_16/l6p08_16_001/l6p08_16_001_001_aligned.mtz,0.2409,0.179,2.565,MPro_936_0,1,113.027,52.744,44.48,90.0,102.7,90.0,staraniso,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/autoproc1/l6p08_16/l6p08_16_001/staraniso_alldata-unique.mtz,MPro,936,Ilona/Huijong,SPE_K38966689,UAMC-00039,p11,258.67990594382405
61018,13507,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l6p06_03/l6p06_03_001/l6p06_03_001_003_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l6p06_03/l6p06_03_001/l6p06_03_001_003_aligned.mtz,0.2058,0.1826,1.6792738466536055,MPro_939_0,1,112.53697405201555,52.88632439887157,44.717843902888646,90.0,102.76625361922767,90.0,DIALS-dials,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS/l6p06_03/l6p06_03_001/DataFiles/SARSCOV2_l6p06_03_001_free.mtz,MPro,939,Ilona/Huijong,SPE_K77925998,quipazine,p11,259.56650336994915
65242,38186,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l6p06_04/l6p06_04_001/l6p06_04_001_003_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l6p06_04/l6p06_04_001/l6p06_04_001_003_aligned.mtz,0.2151,0.1802,1.778,MPro_940_0,1,112.919,53.088,44.565,90.0,102.663,90.0,staraniso,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/autoproc1/l6p06_04/l6p06_04_001/staraniso_alldata-unique.mtz,MPro,940,Ilona/Huijong,SPE_K19136521,indirubin-3-monoxime,p11,260.6531989203639
57101,17278,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_1p7A_dmpl2/l6p06_06/l6p06_06_001/l6p06_06_001_003_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_1p7A_dmpl2/l6p06_06/l6p06_06_001/l6p06_06_001_003_aligned.mtz,0.2642,0.2344,1.6996878292568454,MPro_942_0,1,113.44548616330414,53.315552075876234,44.77634511501478,90.0,103.04020404901304,90.0,DIALS_1p7A-dials,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_1p7A/l6p06_06/l6p06_06_001/DataFiles/SARSCOV2_l6p06_06_001_free.mtz,MPro,942,Ilona/Huijong,SPE_K28578425,cilostamide,p11,263.84157910023623
61020,13511,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l6p06_11/l6p06_11_001/l6p06_11_001_001_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l6p06_11/l6p06_11_001/l6p06_11_001_001_aligned.mtz,0.2433,0.2267,2.2241630722353776,MPro_947_0,1,113.03601544337079,53.058746169129485,44.7182226009936,90.0,102.666327331649,90.0,DIALS-dials,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS/l6p06_11/l6p06_11_001/DataFiles/SARSCOV2_l6p06_11_001_free.mtz,MPro,947,Ilona/Huijong,SPE_K64400208,DNQX,p11,261.67272059759
61021,13512,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l6p06_12/l6p06_12_001/l6p06_12_001_003_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l6p06_12/l6p06_12_001/l6p06_12_001_003_aligned.mtz,0.2227,0.1947,1.480079000254067,MPro_948_0,1,113.20921492804885,53.19143083088356,44.648344925448974,90.00000000000001,103.00206066870933,89.99999999999997,DIALS-dials,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS/l6p06_12/l6p06_12_001/DataFiles/SARSCOV2_l6p06_12_001_free.mtz,MPro,948,Ilona/Huijong,SPE_K69195780,NAN-190,p11,261.9685417630606
65245,38193,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l7p02_02/l7p02_02_001/l7p02_02_001_002_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l7p02_02/l7p02_02_001/l7p02_02_001_002_aligned.mtz,0.2236,0.2012,1.683,MPro_954_0,1,113.528,53.157,44.779,90.0,103.019,90.0,staraniso,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/autoproc1/l7p02_02/l7p02_02_001/staraniso_alldata-unique.mtz,MPro,954,Susanne/Huijong,SPE_K31170746,ANR-94,p11,263.28644422163933
61023,13515,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l7p02_03/l7p02_03_001/l7p02_03_001_003_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l7p02_03/l7p02_03_001/l7p02_03_001_003_aligned.mtz,0.2013,0.1781,1.4597548590475729,MPro_955_0,1,112.69493927853239,52.98983260031677,44.72600512718657,90.0,102.85725570075617,90.00000000000001,DIALS-dials,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS/l7p02_03/l7p02_03_001/DataFiles/SARSCOV2_l7p02_03_001_free.mtz,MPro,955,Susanne/Huijong,SPE_A82395837,ginkgolide-b,p11,260.3930447963332
67883,21511,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/XDSv1_noice_dmpl2/l7p02_06/l7p02_06_001/l7p02_06_001_003_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/XDSv1_noice_dmpl2/l7p02_06/l7p02_06_001/l7p02_06_001_003_aligned.mtz,0.2386,0.2213,1.42,MPro_958_0,1,113.93,53.65,44.62,90.0,103.062,90.0,xds_reindex1_noice,/asap3/petra3/gpfs/p11/2020/data/11009999/processed/reindex1_noice/l7p02_06/l7p02_06_001/full/l7p02_06_001_F.mtz,MPro,958,Susanne/Huijong,SPE_A78377521,monastrol,p11,265.67614297717626
65247,38196,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l7p02_07/l7p02_07_001/l7p02_07_001_001_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l7p02_07/l7p02_07_001/l7p02_07_001_001_aligned.mtz,0.2549,0.232,2.043,MPro_959_0,1,113.525,53.204,44.702,90.0,102.975,90.0,staraniso,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/autoproc1/l7p02_07/l7p02_07_001/staraniso_alldata-unique.mtz,MPro,959,Susanne/Huijong,SPE_K34663752,6-chloromelatonin,p11,263.1057792122928
61025,13519,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l2p11_03/l2p11_03_001/l2p11_03_001_002_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l2p11_03/l2p11_03_001/l2p11_03_001_002_aligned.mtz,0.2252,0.2066,2.05874632254112,MPro_95_0,1,113.28698538840588,53.40111312684053,44.64631862624639,90.0,102.60971529946553,90.0,DIALS-dials,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS/l2p11_03/l2p11_03_001/DataFiles/SARSCOV2_l2p11_03_001_free.mtz,MPro,95,Susanne/Arwen,SPE_K90082312,VUF10460,p11,263.579903417264
61026,13520,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l7p02_08/l7p02_08_001/l7p02_08_001_001_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l7p02_08/l7p02_08_001/l7p02_08_001_001_aligned.mtz,0.2429,0.2182,2.0503561350985726,MPro_960_0,1,112.504242259644,52.950658967007456,44.681323908444114,90.00000000000001,102.88159284383579,89.99999999999999,DIALS-dials,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS/l7p02_08/l7p02_08_001/DataFiles/SARSCOV2_l7p02_08_001_free.mtz,MPro,960,Susanne/Huijong,SPE_K54006094,formoterol,p11,259.4755635989506
61027,13521,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l7p02_09/l7p02_09_001/l7p02_09_001_001_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l7p02_09/l7p02_09_001/l7p02_09_001_001_aligned.mtz,0.232,0.2137,1.8902512649616197,MPro_961_0,1,113.18457189380094,52.987130792275565,44.68755016097389,90.0,103.02230405766365,90.0,DIALS-dials,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS/l7p02_09/l7p02_09_001/DataFiles/SARSCOV2_l7p02_09_001_free.mtz,MPro,961,Susanne/Huijong,SPE_A24191444,ifenprodil,p11,261.1133338484297
61028,13522,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l7p02_10/l7p02_10_001/l7p02_10_001_003_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l7p02_10/l7p02_10_001/l7p02_10_001_003_aligned.mtz,0.226,0.197,1.7090723563225059,MPro_962_0,1,113.66590928285693,53.42917603885347,44.60232234450489,90.00000000000001,103.03326492388581,90.0,DIALS-dials,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS/l7p02_10/l7p02_10_001/DataFiles/SARSCOV2_l7p02_10_001_free.mtz,MPro,962,Susanne/Huijong,SPE_K40578143,GR-79236,p11,263.8954018099681
61029,13523,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l7p02_12/l7p02_12_001/l7p02_12_001_003_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l7p02_12/l7p02_12_001/l7p02_12_001_003_aligned.mtz,0.2247,0.1898,1.7793387659473279,MPro_964_0,1,113.88733818166288,53.393848586714135,44.648409490153924,90.0,103.0896437394495,89.99999999999999,DIALS-dials,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS/l7p02_12/l7p02_12_001/DataFiles/SARSCOV2_l7p02_12_001_free.mtz,MPro,964,Susanne/Huijong,SPE_A06784547,MRS1334,p11,264.4473147618878
61030,13524,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l7p02_13/l7p02_13_001/l7p02_13_001_002_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l7p02_13/l7p02_13_001/l7p02_13_001_002_aligned.mtz,0.2277,0.186,1.9193351013882252,MPro_965_0,1,113.0600802521324,53.14085302040868,44.754853716495624,89.99999999999999,102.87343228435715,90.00000000000001,DIALS-dials,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS/l7p02_13/l7p02_13_001/DataFiles/SARSCOV2_l7p02_13_001_free.mtz,MPro,965,Susanne/Huijong,SPE_K94948151,Macelignan,p11,262.1333375783898
61031,13525,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l7p02_14/l7p02_14_001/l7p02_14_001_003_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l7p02_14/l7p02_14_001/l7p02_14_001_003_aligned.mtz,0.2355,0.2114,1.9206776761467146,MPro_966_0,1,113.29421290781313,53.3452654067902,44.59864897249124,90.00000000000003,102.9178951427646,89.99999999999999,DIALS-dials,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS/l7p02_14/l7p02_14_001/DataFiles/SARSCOV2_l7p02_14_001_free.mtz,MPro,966,Susanne/Huijong,SPE_K81876028,CP-93129,p11,262.7195867394352
65256,38208,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l6p07_03/l6p07_03_001/l6p07_03_001_001_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l6p07_03/l6p07_03_001/l6p07_03_001_001_aligned.mtz,0.2329,0.2067,1.843,MPro_971_0,1,112.447,52.945,44.465,90.0,102.913,90.0,staraniso,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/autoproc1/l6p07_03/l6p07_03_001/staraniso_alldata-unique.mtz,MPro,971,Susanne/Huijong,SPE_A59709458,PHCCC,p11,258.0279630023037
61033,13529,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l6p07_04/l6p07_04_001/l6p07_04_001_003_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l6p07_04/l6p07_04_001/l6p07_04_001_003_aligned.mtz,0.2146,0.1787,1.5696760827383973,MPro_972_0,1,113.7627233154851,53.3159412158759,44.76062266410306,90.0,103.0303531932826,90.00000000000001,DIALS-dials,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS/l6p07_04/l6p07_04_001/DataFiles/SARSCOV2_l6p07_04_001_free.mtz,MPro,972,Susanne/Huijong,SPE_K81801188,PP-121,p11,264.4989374664245
65257,38210,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l6p07_05/l6p07_05_001/l6p07_05_001_003_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/staraniso_dmpl2/l6p07_05/l6p07_05_001/l6p07_05_001_003_aligned.mtz,0.2367,0.2064,1.399,MPro_973_0,1,113.319,53.186,44.714,90.0,103.045,90.0,staraniso,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/autoproc1/l6p07_05/l6p07_05_001/staraniso_alldata-unique.mtz,MPro,973,Susanne/Huijong,SPE_K40624912,ZM-39923,p11,262.535857929093
61035,13531,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l6p07_06/l6p07_06_001/l6p07_06_001_003_aligned.pdb,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS_dmpl2/l6p07_06/l6p07_06_001/l6p07_06_001_003_aligned.mtz,0.2111,0.189,1.738944893352382,MPro_974_0,1,114.04498355375635,53.66333673762259,44.76605589496039,90.0,102.68240886891282,90.0,DIALS-dials,/asap3/petra3/gpfs/p11/2020/data/11009999/scratch_cc/DIALS/l6p07_06/l6p07_06_001/DataFiles/SARSCOV2_l6p07_06_001_free.mtz,MPro,974,Susanne/Huijong,SPE_A50764878,MDL-73005EF,p11,267.28548372483135
